0.0,0.0,0.0
0.1,3.4149819683842324,-0.037074566827485445
0.2,6.632064296248039,-0.07455687602339145
0.3,10.053177604795767,-0.11203610611111126
0.4,13.799379290408957,-0.14971332266081827
0.5,17.177428885221122,-0.1882090676608188
0.6,20.586861463738757,-0.2271002457894733
0.7,23.958212254339788,-0.2664927219152049
0.8,27.35169276913595,-0.3058051321052644
0.9,30.893231725434106,-0.34524543571637434
1.0,34.18561526639516,-0.38693599315789484
1.1,37.487246975935435,-0.4267143284941528
1.2,40.98816235987268,-0.4663405482163747
1.3,44.3552292006439,-0.5055832056140359
1.4,47.815320286142004,-0.5457028398830412
1.5,51.29248577959603,-0.5859229981578957
1.6,54.84692907463933,-0.6225055565497084
1.7,58.41673602231381,-0.6589956701608195
1.8,62.08402290224548,-0.694192296769006
1.9,66.19093048558389,-0.7286767181286553
2.0,69.76916681124635,-0.7598328904385963
2.1,73.43641527807142,-0.7877373121052638
2.2,77.3971269842381,-0.8143283292105266
2.3,81.19467022277752,-0.8370993123830415
2.4,84.80257280410436,-0.8582577348830409
2.5,88.57869248452509,-0.8754557284210529
2.6,92.65903397777176,-0.88904882627193
2.7,96.79056517180636,-0.9000415321052633
2.8,100.9583206053365,-0.9076449620321645
2.9,105.24619397445582,-0.9116027494152055
3.0,109.48789640741072,-0.9136370568274854
3.1,113.18623348763751,-0.9120805298830414
3.2,117.43979814119444,-0.9091925156578957
3.3,121.73467107043598,-0.9043922092397669
3.4,126.10150994874613,-0.8981198646052633
3.5,130.50521052484748,-0.8910739807309944
3.6,134.84947097891893,-0.8828933252923981
3.7,139.32399688874995,-0.8745109940497082
3.8,144.10447867189498,-0.8658816600731003
3.9,148.96209982208757,-0.8588903212719297
4.0,154.0297842595768,-0.852913412602339
4.1,158.75850908320422,-0.8471483817131067
4.2,163.7842525286863,-0.8431204056286552
4.3,168.88399251495838,-0.8398991079385969
4.4,174.02316570728402,-0.8375581509210528
4.5,178.8597175517458,-0.8367120623830411
4.6,183.7807521854882,-0.8355878746345033
4.7,189.0847225179469,-0.835216838245614
4.8,194.8525197589138,-0.8351830101608191
4.9,200.44016197829058,-0.8341394745358193
5.0,205.90042960189368,-0.8330046822660822
5.1,211.46376912722712,-0.8307196671052632
5.2,216.98962878734153,-0.8262141556871345
5.3,222.67182864809183,-0.8202415304385968
5.4,228.16053887655056,-0.8118159769444446
5.5,233.9319292295047,-0.8017708507163748
5.6,239.52206123656896,-0.7884447934502927
5.7,245.39646917343833,-0.7717548933479537
5.8,251.25220711449873,-0.7522106218274858
5.9,256.6810781429705,-0.7299556329385968
6.0,262.3847696369141,-0.7046247210526317
6.1,268.1071725795388,-0.6756339001608189
6.2,273.6275654052022,-0.6445276198830414
6.3,279.150372724267,-0.6118152318421053
6.4,284.6932017862216,-0.5761195154385967
6.5,290.2402941298534,-0.5385438682163743
6.6,295.82476902496614,-0.49889524631578963
6.7,300.47317348825624,-0.45875722172944666
6.8,305.4747626178332,-0.41784974404970754
6.9,310.3360046027193,-0.37589309184210506
7.0,315.1774609704714,-0.3341899234941521
7.1,319.8970481389798,-0.29216980349415245
7.2,324.1457131028683,-0.25058310293859654
7.3,328.1012182188824,-0.20984331552631597
7.4,332.1251579966114,-0.16961410994840032
7.5,335.89360139730866,-0.13119535447368458
7.6,339.3505311935892,-0.0932698896052635
7.7,342.59032041729967,-0.05644920293859679
7.8,345.72078920664734,-0.021545634473684405
7.9,348.9848914737723,0.012206320453215902
8.0,351.49677233019884,0.043694151228069966
8.1,354.22840038953393,0.07403379150584799
8.2,356.96109726760403,0.10207578423976571
8.3,359.1110468803131,0.12972741428362555
8.4,1.499416753776547,0.15598015536549692
8.5,3.6066103426863023,0.1803620633479528
8.6,5.7565798896475435,0.20325707233918067
8.7,7.76660706703472,0.22573376201754325
8.8,9.4321875606983,0.24647898934210444
8.9,11.038694741311303,0.26579540622806963
9.0,12.558966640278673,0.2840554195614038
9.1,13.889336754167221,0.3013990744152042
9.2,15.76011467747595,0.31807360359649106
9.3,17.389729638381194,0.3339872373391821
9.4,18.69912605474232,0.34870502916666624
9.5,20.127736649997622,0.36273081898950776
9.6,21.405523259409932,0.3760593722807015
9.7,22.571929455098907,0.3886621427339185
9.8,23.894045435331954,0.40100238456140325
9.9,24.73405220161303,0.4120780184502921
